date,code,diary_text
1883-01-11,sa_024r_0010_0020_0030,"11일(3일, 목, 맑음, 삼가다) 이날 오후 선랑가(仙郞家)에 전하는 비방약을 얻어다 종기가 난 곳에 붙이다. 머리를 빗고 목욕한 뒤에 북해 손붕구 에게 들렀다가 술집을 거쳐 중국인 우소(寓所)로 돌아오다. 저녁을 마친 뒤 고우장(김옥균)을 찾아가 뵙다. 들으니 내일 금삼온천으로 옮기고 위산(緯山: 서광범)은 산성헌(山城軒)에 머문다고 한다. 이와자키(岩崎)가 이날 도쿄에 오다. 오래 떨어져 있다 만나니 퍽 반갑다. 밤에 가숙(家叔: 윤영렬,尹英烈)이 6품에 올랐다는 소식을 고우장으로부터 듣다. 요코하마 야도 마치(町)의 다나까(田中) 집으로부터 편지가 왔는데 오는 12일에 오면 좋겠다고 하였다."
1883-01-12,sa_024r_0010_0020_0040,"12일(4일, 금, 맑음, 삼가다) 아침에 고우장 김옥균 의 처소에 가다. 고우장은 오늘 이사하느라고 몹시 분주하다. 나는 요코하마 여관의 일로 시나가와(品川)에서 11시 39분차로 요코하마에 가다. 도착하는 즉시 다나까 집으로 가서 방을 빌리는 일과 식대를 결정하고, 양력으로 15~6일 경에 돌아올 것을 약속하다. 이어 네덜란드 서기를 방문하다. 4시에 귀경하는 길에 시나가와에서 내려 곧장 금삼온천의 고우(古愚)의 우소를 찾아가다. 밤 11시경에 돌아와 자다."
1883-01-13,sa_024r_0010_0020_0050,"13일(5일, 토, 맑음, 삼가다) 아침에 외무성으로 미야모토(宮本) 씨를 찾아가 생도에 관한 일을 부탁하다. 곧장 후쿠자와가 세운 학교로 가서 씨자(氏者, 씨 놈, 박명화(朴命和)의 어릴 때 이름)와 같이 동인사(同人社, 나까무라 마사나오(中村正直)가 경영하는 학교)에 가려 하였으나 씨자가 산성헌(山城軒)에 가고 없어 만나지 못하다. 다만 후쿠자와(福澤) 선생을 뵙게 되었다. 선생이 말하기를, “귀국의 일은 지금부터 큰일을 할 만하게 되었다. 치하한다”고 하였다. 그 뜻을 물었더니, 선생이 말하기를, “귀국과 미국과의 조약이 이미 상원의 비준을 얻어 결정을 보게 되었다. 그리고 미국공사가 지나정부에 대하여 말하기를, ‘귀국이 우리를 소개하여 조선과 조약을 맺기는 이와 같이 하고, 귀국과 조선이 결약하기는 저와 같이 하였으니, 어찌 공평하지 않음이 이와 같이 심한 것인가. 그렇다고 하면 우리나라도 조약을 개정하여 귀국과 같게 할 것이다’ 하므로 청국정부는 지금 크게 몰리게 되었고 리홍창(李鴻章)은 진실로 꼼짝을 못하게 되었다”고 하였다. 그 길로 곧장 고우장 김옥균 에게로 가서 후쿠자와 선생의 말을 전하였다. 고우장이 크게 기뻐하여 뛰어 일어났다. 나와 같이 미국공사에게 가려 하였는데, 마침 위산(緯山: 서광범)이 왔으므로 함께 미국공사관을 방문하였다. 미국공사가 말하기를, “이번에 우리나라 상원에서 귀국과의 조약에 합의했으니 이미 조약이 체결된 것이다. 내가 생각컨대, 이 조약의 성립은 귀국을 위하여 크게 경하할 일이다”라고 하였다. 고우장이 사의를 표하다. 이어 두어 시간을 담론하다가 돌아오다. 나는 곧 씨자를 데리고 나카무라학교(中村學校: 同人社)에 가서 모레 데리고 올 것을 약속하고 약간의 짐과 책을 찾아가지고 술집으로 돌아오다. 짐은 중국인 우소로 보내야겠기에 버들고리를 사서 짐을 꾸린 뒤 곧장 금삼의 고우 김옥균 의 거처로 가다. 이때가 약 10시경이다."
1883-01-14,sa_024r_0010_0020_0060,"14일(6일, 일, 맑음, 삼가다) 이날 저녁에 고우장과 같이 후쿠자와 노인을 방문했으나 만나지 못하였다. 이어 이노우에 카오루(井上馨)를 방문했으나 또한 만나지 못하였다. 활 쏘는 집에 가서 활을 쏘고 금삼여관으로 돌아와 자다. 이날 김해초(金海初)가 벽돌공장(鍊化石所)으로 가다."
1883-01-15,sa_024r_0010_0020_0070,"15일(7일, 월, 맑음, 삼가다) 아침에 박명화(朴命和: 氏者)를 데리고 중촌학교에 가서 월사금과 앉을 자리를 정하여 주고 이부자리(‘蒲團’)를 찾다. 다시 화정(糀町) 재봉소(裁縫所)로 가서 양복감으로 두루마기 한 벌을 부탁하고 산성헌을 거쳐서 금삼여관으로 가다. 이날 이번 달 월급 10원과 운미(芸楣: 민영익)가 주는 돈에서 16원을 찾다. 밤에 고우장 김옥균 과 같이 왕당가(王堂家)에 가다. 고우장이 알파벳(二十六文字)을 배우다."
1883-01-16,sa_024r_0010_0020_0080,"16일(8일, 화, 맑음, 삼가다) 조반을 마치고 의과(誼果)와 같이 외무성으로 고쓰지(五辻)를 방문하여 연료관(延寮館)에 있는 물건을 찾아낼 일을 부탁하다. 또 오오타(太田)를 만나 생도 처리한 일을 질문하다. 박명화는 사립학교에 입학시켜 일어를 넉넉하게 익힌 다음 육군성의 소식을 기다리게 하고, 화원(花園)은 영선소(營繕所)에서 기다리게 하여 즉시 처리케 하였다. 이어 하츠다(初田)의 산호각(珊瑚閣)으로 가서 『영화화역자전(英華和譯字典)』을 사려 하였다. 그러나 부록이 없어서 산호각 주인에게 17원 50전을 주어 부록이 있는 자전과 『영화어학독학안내(英和語學獨學案內)』를 사가지고 금삼여관으로 나를 찾아올 것을 부탁하였다. 내가 쿄바시도오리(京橋通)에서 금삼여관으로 돌아오니 이미 3시가 되었는데, 산호각 주인이 벌써 책을 가지고 와서 기다리고 있었다. 그 신용이 가상하다. 『자전』이 16원, 『독학안내』가 1원 4전, 나머지 10전은 차비로 주었다. 곧 짐을 꾸려 가지고 신바시(新橋) 정거장으로 가서 5시에 기차 하등을 타다. 아리가라(有柄)씨와 동행하게 되었기 때문이다. 기차 속에서 가죽 손가방을 잃어버렸다. 방심은 큰 적이라 하겠다. 요코하마에 도착하는 즉시 원장루(元長樓)로 가서 저녁을 먹고 이 달의 반 달치 집세를 치르다. 원장루에서 자다. 이날 외무성에서 미즈노(水野)를 만났는데 내일 경성에 도착하게 될 것이라고 하였다."
1883-10-19,sa_024r_0010_0030_0010,"대조선(大朝鮮)은 이로부터 다사(多事)하여 일기를 계속한다. “…미국 운운하였다. 귀 대신이 은준(恩準)을 얻고자 한 조목은, 본 대신이 마땅히 짐작하여 명을 받들 것이다”라고 하였다. 미국공사 푸트(복특,福特, Lucius H. Foote)가 “그렇게 하라”고 하였다. 이어 두어 시간 동안 한담하다 돌아가다. 이날 들으니, 목씨(穆氏: 뮐렌도르프, 목린덕(穆麟德), Paul George von Mollendorf)가 협판교섭통상사무 김씨(金氏: 김만식,金晩植)에게 말하기를, “아스톤(阿須頓, William George Aston, 일본 나가사키(長崎) 주재 영국영사, 통상조약체결을 위해 내한하였다)이 영문을 조선말로 번역하려 한다 하는데, 그가 만약 우리에게 다시 말하게 되면 마땅히 우리는 한역이 필요 없다고 대답하는 것이 좋겠다”고 하였다. 김씨가 말하기를, “좋다. 내가 전날에 일찍이 조선글을 배우지 않았다고 대답하였기 때문에 조선글을 읽지 못한다고 대답하겠다”고 하였다 한다. 우스운 일이다. 자기 나라 문자도 읽지 못하면서 외무아문의 높은 자리에 앉아있을 수 있겠는가. 책망해야 할 일이다. 여러 사람이 인사하고 돌아가다. 미국공사는 크게 노한 빛이 있었다. 이날 미국공사는 22일에 외아문(外衙門)으로 여러 사람을 찾아갈 것을 약속하다."
1883-10-20,sa_024r_0010_0030_0020,"10월 19일(19일, 금, 비, 삼가다) 종일 비오다. 이날 외아문에서 미국공사가 보낸 전날의 조회(照會)에 대하여 회답하기를, “감히 회답한다. 귀 대신이 보내온 서함(書函)을 받아보니 그 안에 쓰여 있기를, ‘받아 본 통상장정(通商章程)과 세칙역고(稅則譯稿)에 관하여 본 대신의 소견을 밝히건대, 이 장정(章程)과 일본 장정 사이에는 모순되고 합치되지 않는 조문이 있으니 명시하여 주기 바라며, 일본과 정약한 데는 세칙상 격외의 혜택을 베푼 듯하나 이와 같은 논의는 다음에 적당한 기회를 기다리기로 한다. 그리고 본 대신이 가서 논의하기 전에는 이 장정과 세칙은 미정된 것으로 인정해야 할 것이다’고 하였다. 살피건대, 본국과 귀국과의 조약 제5조에 ‘수세권은 마땅히 조에서 자주하고 조선정부에서 규칙을 정하도록 하되, 먼저 미국 관원에게 통보한 뒤 상민(商民)들에게 고시하여 쫓아 행하게 한다’는 말이 있다. 이번에 정한 장정과 세칙은 조약에 의하여 정하고 먼저 통보한 것이므로 잘못이 없는 것이다. 또 세금을 받을 기한이 다가오고 있으므로 귀 대신이 잘 조치하여 제때에 수세(收稅)할 수 있게 할 것을 청한다. 일본 장정과 같지 않은 조문이 있다고 한 데 대하여는 뒤에 다시 서서히 논의하고 문의하여 공정하게 함이 옳을 듯하다. 이에 조복(照覆)한다. 경구(敬具) 운운”이라고 하였다. 미국공사가 조회하여, “오늘 보낸 편지와 일전의 장정과 세칙을 잘 받았다. 운운”이라고 하였다."
1883-10-21,sa_024r_0010_0030_0030,"20일(20일, 토, 맑음, 삼가다) 이날 오후 2시에 미국공사 부인이 궁궐에 들어가 삼전(三殿: 왕·왕비·왕세자)을 알현하고 4시경에 돌아오다."
1883-10-22,sa_024r_0010_0030_0040,"21일(21일, 일, 맑음, 삼가다) 이날 미국공사가 뮐렌도로프의 빈 머리에 대하여 말하였다. 내가 미국공사에게 말하기를, “내가 들으니 어떤 이가 각하를 평하여 말하기를 강직한 맛이 없다고 하더라”고 하였다. 이에 미국공사가 무슨 뜻인가”라고 물었다. 내가 말하기를, “들으니 목씨(木氏: 뮐렌도르프)가 각하를 평하여 말하기를, 대저 미국은 공평하여 다른 나라를 비호하고 그 나라 국정에 간섭하지 않는다. 그것은 다만 평화만을 권하고 억강부약(抑强扶弱)하는 까닭이다. 일전에 외아문(外衙門)에서 일본과 세칙장정을 정할 때 외아문에서 미국공사가 참여하여 논의하기를 청했는데, 그것은 일본의 잔꾀를 누르고자 함이었다. 그런데 미국공사는 편파적이라는 비난을 들을까 염려하였기 때문에 참여하여 의논하지 않았다. 미국공사가 이와 같은 일을 돕지 않는다면 어떤 일을 돕겠는가 라고 하더라”고 하였다. 미국공사가 수염을 쓰다듬으며 웃으며 말하기를, “나는 능히 목씨의 말을 헤아릴 수 있었는데 이를 그대에게 말해야겠다. 내가 처음 일본에 도착했을 때 일본 외무경이 한일 세칙장정 1폭을 내주기에 같이 의논하여 뜯어고치고 늘이기를 1, 2조에서 그치지 않았다. 인하여 그 책을 꺼내어 나에게 보이는데 과연 전편에 걸쳐 미국공사가 논의를 덧붙인 것이 일일이 거론할 수 없을 정도였다. 이곳에 도착한 뒤 곧 목씨에게 말하기를, 작년에 슈펠트(雪斐: Robert W. Shufeldt)가 체결한 조약을 고집할 필요가 없다. 내가 그대와 외아문에서 의논하여 먼저 한미통상장정세칙(韓美通商章程稅則)을 공평하면서도 조선에 이롭게 정한다면, 일본인도 다시 다투지 않을 것이며, 다른 나라에서도 이의를 제기할 수 없을 것이다. 그대는 모름지기 도모하라”고 하였다. 목씨에게 이와 같이 은근히 권고하기를 두 번, 세 번하였다. 그런데 목씨가 대답하기를, ‘각하의 말은 잘못된 것이다. 작년 슈펠트와의 조약에는 수세권(收稅權)을 조선정부에서 스스로 주관한다고 규정하고 있다. 그런즉 조선정부에서 마땅히 스스로 세칙장정을 정할 수 있는 것이다. 각하가 손을 댈 필요가 없는 것이다’라고 하였다. 그의 말이 이와 같으니 내가 무슨 말을 할 수 있겠는가. 그래서 내가 대답하기를, ‘그대 말이 옳다. 모름지기 그대 스스로 정해야 할 것이다’고 하였다.. 그 뒤 목씨가 일본과 장정 세칙(章程稅則)을 정할 때 나에게 참관할 것을 청하였다. 그러나 첫째로 일본공사가 일찍이 나에게 참석할 것을 청한 바가 없고, 또 한일장정세칙(韓日章程稅則)은 외무아문에서 완결된 것이 아니라 이는 목씨가 다케조에(竹添進一郞) 공사와 더불어 일본공사관에서 의논한 것이었다. 내가 생각컨대, 다케조에가 반드시 아첨을 하여 목씨의 마음을 기쁘게 하고 맥주로 대접하여 목씨의 정신을 취하게 함으로써 맥주 한 잔에 다케조에가 좋아하는 대로 1조(一條)를 정하고 두 잔에 다케조에가 좋아하는 대로 2조를 정한 것이다. 가령 오늘 외아문에서 회의를 한다고 하더라도 그것은 사람들의 이목 때문이지 민씨 민영목(독판교섭통상사무(督辦交涉通商事務) 민영목(閔泳穆)) 와 김씨 김만식(협판교섭통상사무(協辦交涉通商事務) 김만식(金晩植))가 무엇을 할 수 있다는 것인가. 그리고 내가 목씨에게 말하기를, ‘수세(收稅)는 마땅히 은화로 정해야 할 것이니 이는 조선정부에게 이익이 되기 때문이다. 그대는 모름지기 이에 대해 착실하게 생각해 두어야 할 것이다’라고 하였다. 내가 이 말을 목씨에게 한 것은 한두 번이 아니었다. 그 뒤 완성된 일본과의 세칙장정을 보건대, 수세는 모두 조선 동전으로 하게 하고 있는데 반해, 일전에 외아문에서 보내온 한미장칙(韓美章則)을 보건대 수세는 모두 은불(銀弗)로 하게 하고 있다. 당초 내가 목씨에게 권한 것은 어떤 나라를 막론하고 은불로 거두도록 하였는데, 이는 조선을 위함이요 다른 나라를 위함이 아니었다. 그런데 목씨는 무슨 심사에서 일본인에게는 동전으로 납세할 것을 허가하고 우리나라에는 이와 달리 불전(弗錢)으로 납세하게 하고 있는가. 그리고 귀국의 동전과 은불(銀弗)은 가치가 같지 않아 지금 1불은 600문(文)에 해당하고 있다. 그런데 일본인에게는 한전(韓錢) 300냥(兩)을 바치게 하고 미국인에게는 60불을 바치게 하고 있다. 이는 뮐렌도르프씨가 500문을 1불로 계산하기 때문이다. 무슨 심사로 일본에게는 저와 같이 후하게 대하고, 우리나라에게는 이와 같이 박하게 대하는가. 이는 목씨가 다케조에에게는 ‘한 잔의 술’로 보답하고 우리에게는 ‘한 잔의 물’로 보답하는 것이다. 이 밖에도 불공평한 곳이 허다하여 이루 매거하기 어렵다. 민씨와 김씨가 목씨 장중에 들어가 있어 목씨가 능히 좌지우지하고 있는 것이다. 이틀 전에도 민·김씨가 매우 격노한 듯하였다. 이는 필경 목씨가 ‘내가 장차 장칙을 훼방하여 조선정부를 해치려고 한다’고 충동질하였기 때문이다. 매우 가소로운 일이다”라고 하였다. 내가 말하기를, “각하의 이와 같은 말은 나의 가슴을 후련하게 해준다. 그러나 각하가 이 일을 민·김 씨에게 말하여 한편으로 이들의 의심을 깨뜨리고 한편으로 목씨의 빈머리를 타도하려 않는지 모르겠다”고 하였다. 미국공사가 말하기를, “내가 만약 일본이나 지나에 주차(駐箚)하여 이러한 처지를 당했다고 하면 나는 당연히 사납게 말하였을 것이다. 그러나 귀국 정부의 인사들은 꿈결 속에 있는 것과 같아서 합중국의 참 뜻과 나의 직분을 알지 못하고 있다. 나는 귀 정부의 인사들로 하여금 나를 싫어하게 하고 싶지 않다. 나에게 마음으로 복종하게 하려면 무식한 사람들을 후려칠 필요는 없을 것이다”라고 하였다. 인하여 탄식하기를, “만약 김옥균이 여기 있다면 반드시 내가 이와 같이 속을 썩이지 않아도 되었을 것이다. 그러나 지금이야 어찌 하겠는가. 이와 같은 일로 괘념할 필요는 없는 것이다. 때가 오면 자연 모든 일이 뜻과 같이 될 것이다”라고 하였다. 말하는 동안에 아닌 게 아니라 그는 분노한 기운을 띠고 있었다. 그것은 그가 직임을 띠고 여기에 온 것은 이익을 꾀함에 있는 것이 아님에도 불구하고 일개 잡인(雜人)이 사이에 끼어 있어 우리 정부 인사들이 그의 본심을 모르고 있는 까닭이리라."
1883-10-23,sa_024r_0010_0030_0050,"22일(22일, 월, 맑음, 삼가다) 아침에 미국공사가 나에게 말하기를, “오늘 내가 이와 같은 말을 민 민영목 ·김 김만식 씨에게 할 터인데 그대가 능히 통역할 수 있겠느냐”고 하였다. 내가 “감히 통역할 것이다”라고 대답하였다. 이날 오후 3시에 미국공사, 서기관과 함께 아스톤을 방문했다가 곧 외아문을 방문하였다. 민영목·김만식·목씨 뮐렌도르프 등이 기다리고 있었다. 인사를 나눈 뒤 미국공사는 정색을 하며 목씨의 얼굴을 주목하면서 민·김 씨에게 말하였다. “본 대신이 외아문에 온 것은 일전의 약속을 지키려는 것이다. 우선 슈펠트의 조약에 대하여 말하려 한다. 당초 우리 합중국이 슈펠트가 체결한 조약을 비준한 뒤 평등한 공사를 이곳으로 파견한 것은 이득을 취하려 함이 아니었다. 다만 귀국이 바야흐로 문호를 열었으나 도와 줄 친구가 없는 까닭에 우리나라가 조약에 준하여 영·독을 눌러 귀국을 돕고자 함이었다. 본 대신이 귀국 서울에 도착하여 뮐렌도르프 집에 머물자 귀국 정부와 뮐렌도르프씨는 나를 후하게 대하였다. 나는 이를 고맙게 생각하였다. 그 뒤 내가 충고를 하거나 의논을 하면 목씨나 귀 아문에서는 반드시 슈펠트의 조약을 들어 공박하며 나에게 입을 열지 못하게 하였다. 그러한 예가 한 둘이 아니다. 그러나 이것은 차차 말하기로 하고, 우선 본 대신이 한 마음으로 귀국을 위하는 일에 대하여 말하고자 한다. 여러 당상(堂上)들이 모두 황망하게 듣기를 청하여 일전의 양양자득한 기색과는 다른 데가 있다. 처음 본 대신이 일본에 도착하면서부터 일본 외무경과 더불어 귀국의 통상장정세칙에 대하여 많이 의논하였다. 나는 매번 공론으로 말하여 힘써 추팔(抽八: 100에서 8을 거둠)을 주장하였고, 일본 외무경도 부득이 이에 따르게 되었다. 귀국 서울에 와서도 내가 뮐렌도르프에게 말하기를, ‘전년의 슈펠트조약은 모범이 될 수 없는 것이다. 그대는 모름지기 귀 아문에 잘 권하여 우선 우리와 일폭(一幅)의 장칙을 정하여 각 국에 모범으로 삼게 한다면, 또한 이롭고 편하지 않겠느냐’고 하였다. 이는 본 대신이 진심으로 귀국을 위하여 한 일이었다. 내가 이 일로 목군 뮐렌도르프 에게 권한 것이 한두 번이 아니었다. 그러나 목군은 필경 슈펠트조약을 들어 나를 공박하여 말하기를, ‘각하가 잘못된 것이다. 슈펠트조약에는 수세권(收稅權)은 마땅히 조선정부에서 스스로 주관한다는 조문이 있는 만큼 모름지기 각하는 간섭해서는 안된다’고 하였다. 그러니 내가 어찌할 수가 있겠는가. 인하여 대답하기를, ‘그렇다면 그대가 모름지기 스스로 정하도록 하라. 내가 과연 잘못되었다’고 하였다. 말을 마치자 미국공사가 목씨를 보면서 말하기를 ‘그대는 반드시 내가 전날에 한 말을 기억할 것이다’고 하였다. 목씨는 머리를 내려뜨리면서 나직이 대답하기를 ‘잘 기억하고 있다’고 하였다. 그 뒤 나는 뮐렌도르프에게 권하기를, ‘어느 나라를 물론하고 수세(收稅)는 한전(韓錢)으로 하지 말고 기어이 은전(銀錢)으로 하라’고 하였다. 조선정부에 이익이 되기 때문이었다. 이것도 본 대신이 진심으로 귀국을 위하여 한 말이었다. 그런데 한일장정(韓日章程)과 한미장정(韓美章程)을 보건대, 혜택을 일본에만 베풀고 미국에는 베풀지 않는 것이 1, 2조에 그치지 않고 있다. 우선 무슨 뜻으로 일본인에게는 한전으로 납부케 하면서 미국인에게는 은전으로 납부케 하고 있는가. 목씨가 고개를 숙이고 아무 말도 하지 못한다. 한마디로 말해, 지나간 일로 우리의 뜻에 맞지 않는 것은 더 말하지 않겠다. 그러나 나는 귀 아문(衙門)이 이 장정세칙 내에서 일본 장정의 조건과 맞지 않는 것을 당장 고쳐주기를 바라고 있다. 만약 귀국 아문에서 능히 나의 소원대로 하여 준다면 나는 이 일을 논의하러 온 다른 나라 대신들에게도 한결같이 이 장정에 따르도록 하겠다.” 민·김·목 씨가 나란히 소리 내어 대답하기를, “찌 가르침에 따르지 않겠는가. 원컨대 그 조목을 말해달라”고 하였다. 이때 슈펠트 조약에 대하여 능히 말하고 일일이 고치고자 하는 사람은 하나도 없었다. 이에 미국공사는 일본인이 먼저 은전으로 납세할 일과 그 밖의 조건을 말하였다. 그리고 목씨에게 말하기를, “이 번역본에는 틀린 글자와 빠진 글자가 많이 있으므로 그대가 능히 우리를 위하여 고쳐줄 수 있겠는가?”라고 하였다. 목씨가 “삼가 가르침대로 하겠다”고 하였다. 인하여 날이 저물었으므로 돌아왔다. 이것은 미국공사가 서울에 온 뒤로 첫 번 째의 의논이었다. 그러나 말이 길어서 다 필기하기가 어려웠다. 가령 미국공사의 말 가운데 “전일 내가 다케조에(竹添) 씨에게 강권하여 은전으로 납세케 하였는데, 그는 겉으로만 나에게 허락하고 마침내 그와 같이 조약하지 않았다. 뒷날 영국과 독일이 와서 자리하게 되면 나는 그 조문을 개정토록 주장할 것이다. 귀 아문에서 이미 이를 허락한 것이어서 혹 일본인이 고치지 않을까 하는 염려도 있었으나 성공할 공산이 십중팔구는 될 것이다. 다만 다른 날을 기다려 본 대신이 주장할 것이다”고 하였다. 민·김씨가 말하기를, “감사, 감사하다. 오직 귀 대신이 잘 주선하여 반드시 일본인들이 개정하도록 해주기 바란다. 본 아문의 관인들도 개정할 뜻은 있었으나 일본인들이 듣지 않아 어찌할 수가 없었다”고 하였다. 다시 아무도 슈펠트 조약에 대하여 말하지 않았다. 이 밖에도 통탄하여 기록할 만한 것이 있었다. 그런데 이 날의 담판은 한편으로 미국공사가 그 본래의 직분을 밝히고자 한 것이었고, 다른 한편으로 미국공사가 목씨의 결례를 분하게 생각한 것이었다. 아아. 외무아문(外務衙門)에 인재가 있어서 능히 미국공사와 합의할 수 있었다고 하면 어찌 오늘과 같은 담판이 필요하겠는가. 가련한 일이다. 일전에 민·김·목은 미국공사가 보낸 조회(照會) 중의 “본 대신이 가서 의논하기 전까지는 이 장정과 세칙은 미정된 것으로 인정해야 할 것이다”는 구절을 보자 미국공사의 협잡이 있을까 염려하였다. 이에 그들은 분연히 사인교(四人轎)·남여(藍輿)·초헌(軺軒)을 타고 기세가 등등 양양하여 달려와 슈펠트 조약을 읽으면서, “그 안에 이러 이러한 구절이 있는 만큼 귀 대신은 따지며 물을 필요가 없다”고 하였었다. 그런데 오늘 미국공사가 한번 정색을 하고 분연히 논함에 모두 머리를 숙이고 기운을 잃은 채 근근이 대답하면서 일일이 청한 바대로 하였고, 어느 한 사람도 슈펠트 조약에 대하여 말을 하지 못한 채 순종하고 있다. 전일에는 어찌 그리도 강하더니 오늘은 어찌 그리도 약하단 말인가. 외아문(外衙門) 사람들이 목씨를 스승의 예로 섬기지 않는 이가 없는데 미국공사의 말 한마디가 떨어지자 꿈쩍도 못하고 마니, 이 같은 스승을 어디에다 쓰겠다는 것인가. 그리고 미국공사로 말하면, 이곳에 온 지 5, 6개월이 지나도록 매사를 참고 용서하여 얼굴에 나타냄이 없었다. 오늘 한마디 말로써 사람들로 하여금 순종치 않을 수 없게 하고 있다. 그 나라가 부강한 까닭인가? 그 사람됨이 굳세고 엄한 까닭인가? 그 말하는 바가 이치에 닿는 까닭인가? 기록하는 사람은 스스로 알 수 없으니 다른 사람에게 물어 보아야겠다. 이날 남영(南營, 함경남도병영(咸鏡南道兵營), 윤치호의 아버지 윤웅렬(尹雄烈)이 이때 남병사(南兵使)로 재직하고 있었다)으로 가서(家書)를 보내다. 이날 김유재(金遊齋)가 나를 찾아와 “완서(浣西: 이조연, 친군좌영감독 이조연(李祖淵))가 나를 요물이라고 평하더라”고 말하였다. 족히 믿을 수도 의심할 수도 없다. 또 말하기를, “다케조에(竹添)가 한 대장(韓大將: 한규직, 어영대장(御營大將) 한규직(韓圭稷))에게 고우장(古愚丈: 김옥균)을 평하여 말하기를, 김모(金某)는 신의가 없고 지식도 없다고 하였다더라”고 하였다. 저녁때 영도(永道)가 돌아오다."
1883-10-24,sa_024r_0010_0030_0060,"23일(23일, 화, 맑음, 삼가다) 아침에 미국공사가 민독판(閔督辦: 민영목, 독판교섭통상사무(督辦交涉通商事務) 민영목(閔泳穆))에게 글을 보내어 조우이(余瑋, 全珥, Pierre L. Jouy, 미국공사관 서기)의 여행증명서를 요청하다."
1883-10-25,sa_024r_0010_0030_0070,"24일(24일, 수, 맑음, 삼가다) 아침에 성균관에서 미국공사 내외에게 마른 음식을 대접하다. 밤에 입시(入侍)하다. 상께서 말씀하시기를, “민독판 민영목 의 말을 들으니 외무 관원들이 모두 미국공사를 무식한 팔삭동이라고 말한다”고 하셨다. 내가 들으매, 화가 머리까지 치밀어 오르는 것을 견디기 어려웠다. 삼전(三殿)께서 자리에 앉으시기를 기다려, 낭랑한 목소리로 일전 미국공사의 담판과 외아문 관원들의 화상을 아뢰었더니 삼전께서 크게 웃으셨다. 곤전(坤殿)께서 말씀하시기를, “윤치호가 평일에는 잘 웃더니 오늘밤 아뢸 때는 웃지 않으니 아마도 매우 분했던 것 같구나”고 하셨다. 이에 아뢰기를, “신이 다른 일을 분히 여기는 것이 아닙니다. 외아문(外衙門)에서 목씨를 고용한 것은 그의 가르침을 받아 매사를 우리나라에 이롭게 하고자 함이었습니다. 그런데 목씨는 반복이 심하여 비단 무익할 뿐 아니라 도리어 해로운 것을 가르치고 있으니 어찌 분하지 않겠습니까? 민·김 두 사람이 무엇을 능히 안다는 것입니까?”라고 하였다. 곤전께서 칭찬하며 말씀하시기를, “참으로 그러하다”고 하시고, 이어 내일 아침에 주상께서 미·일 공사를 인견하고 진하(陳賀)를 받을 것이며, 오후 2시에는 왕과 왕비께서 미국공사 부인을 후원에서 불러볼 것이라고 말씀하셨다. 저녁때 공사관으로 돌아오다. 이날 고베 미국영사관 서기 고워드(高越斗: G. Goward)가 오다."
1883-10-26,sa_024r_0010_0030_0080,"25일(25일, 목, 맑음, 삼가다) 이날은 우리 곤전의 탄신일이다. 아침 9시에 미국공사와 서기가 폐현하고 축하를 드리다. 오후 2시에는 미국공사 부인이 입궐하여 삼전께 폐현하다. 곤전께서 사인교(四人轎) 1좌(一坐)와 국화 화분 4개를 내리다."
1883-10-27,sa_024r_0010_0030_0090,"26일(26일, 금, 맑음, 삼가다) 이날 고우장(古愚丈: 김옥균)에게 보내는 서신을 대치장(大致丈: 유대치,劉大致))에게 부탁하여 생도편에 전하도록 하고, 또 밀봉한 편지도 보내다. 밤에 잠을 이루지 못하다. 이날 천쑤탕(陳樹棠, 청총판조선각구통상사무(淸總辦朝鮮各口通商事務))이 미국공사를 내방하다."
1883-10-28,sa_024r_0010_0030_0100,"27일(27일, 토, 비, 삼가다) 이날 오후 2시에 삼전(三殿)께서 목씨 부인의 폐현(陛見)을 받고 그에게 2품 직첩(二品職帖)을 내리다. 밤에 영국공사 파크스(Harry S. Parkes)와 독일공사 자페(E. Zappe)가 도착하여 도성에 들어왔다."
1883-10-29,sa_024r_0010_0030_0110,"28일(28일, 일, 맑음, 삼가다) 아침에 남병영(南兵營)에 글을 올리다."
1883-10-30,sa_024r_0010_0030_0120,"29일(29일, 월, 맑음, 삼가다) 이날 오후에 미국공사와 같이 천쑤탕을 방문하다. 이날 오후에 파크스와 아스톤이 미국공사를 내방하다. 미국공사가 영국공사를 평하여 말하기를, “파크스씨는 큰 소리를 쳐서 사람들을 겁내게 하는 것으로 주장하니, 귀 정부는 마땅히 예의로 대접하여 공경하되 아첨하지 말 것이며, 이치로 대접하여 강직히 하되 거스르지 말아야 할 것이다. 할 수 있는 일을 반드시 허락하고, 맞지 않는 것은 반드시 허락하지 말아야 할 것이다. 본국의 사정을 숨기지 않도록 하여, 그로 하여금 친밀한 마음을 갖도록 해야 할 것이다”라고 하였다."
1883-10-31,sa_024r_0010_0040_0010,"31일(10월 1일, 수, 비, 삼가다) 공사관에서 지내다."
